account_id,degree,in_degree,out_degree,betweenness_centrality,clustering_coefficient,is_on_any_cycle,num_connected_employees
800CE8340,5,1,1,0.0,0.0,False,1
800CF62E0,8,0,4,0.0,0.0,False,0
800D10B40,2,0,1,0.0,0.0,False,0
800D11090,3,0,0,0.0,0.0,False,1
800D2ACB0,40,20,0,0.0,0.0,False,0
800D2B1B0,80,40,0,0.0,0.0,False,0
800D36B20,3,0,0,0.0,0.0,False,0
800D38EF0,2,1,0,0.0,0.0,False,0
800D3EB00,4,2,0,0.0,0.0,False,0
800D43A90,3,0,0,0.0,0.0,False,0
800D46C20,3,0,0,0.0,0.0,False,0
800D5C2E0,6,0,3,0.0,0.0,False,0
800D5F230,40,20,0,0.0,0.0,False,0
800D621B0,40,0,20,0.0,0.0,False,0
800D6DD70,3,0,0,0.0,0.0,False,0
800D7A690,2,0,1,0.0,0.0,False,0
800D83A40,3,0,0,0.0,0.0,False,1
800D93700,28,0,14,0.0,0.0,False,0
800D996E0,8,4,0,0.0,0.0,False,0
800DB2CF0,14,7,0,0.0,0.0,False,0
800DB45D0,42,21,0,0.0,0.0,False,0
800DCA660,28,14,0,0.0,0.0,False,0
800DCE920,42,0,21,0.0,0.0,False,0
800DD0D90,6,3,0,0.0,0.0,False,0
800DDCCE0,4,2,0,0.0,0.0,False,0
800DDED10,3,0,0,0.0,0.0,False,0
800DEC1D0,8,0,4,0.0,0.0,False,0
800E08EB0,4,2,0,0.0,0.0,False,0
800E3DD10,40,20,0,0.0,0.0,False,0
800E4DA90,3,0,0,0.0,0.0,False,0
800E84250,3,0,0,0.0,0.0,False,0
800E86060,4,2,0,0.0,0.0,False,0
800E860B0,5,0,2,0.0,0.0,False,1
800E97810,2,1,0,0.0,0.0,False,0
800EA0DE0,4,0,2,0.0,0.0,False,0
800EA3760,11,3,2,5.765995158870464e-08,0.0,False,1
800EAC9D0,4,2,0,0.0,0.0,False,0
800EB04C0,5,0,2,0.0,0.0,False,1
800EB7DB0,4,2,0,0.0,0.0,False,0
800EC3AF0,4,0,2,0.0,0.0,False,0
800ED00D0,5,1,1,0.0,0.0,False,1
800EE2180,3,0,0,0.0,0.0,False,0
800EE3450,28,14,0,0.0,0.0,False,0
800EE4450,2,1,0,0.0,0.0,False,0
800EFEC70,4,0,2,0.0,0.0,False,0
800F013F0,28,14,0,0.0,0.0,False,0
800F02FB0,5,1,1,0.0,0.0,False,1
800F06F10,5,0,2,0.0,0.0,False,1
800F123C0,2,1,0,0.0,0.0,False,0
800F1DB80,3,0,0,0.0,0.0,False,1
800F30520,3,0,0,0.0,0.0,False,0
800F31850,28,0,14,0.0,0.0,False,0
800F42EF0,60,30,0,0.0,0.0,False,0
800F63960,2,1,0,0.0,0.0,False,0
800F67030,12,6,0,0.0,0.0,False,0
800F70C40,40,20,0,0.0,0.0,False,0
800F73590,5,0,2,0.0,0.0,False,1
800F74DF0,4,2,0,0.0,0.0,False,0
800FC2E50,4,0,2,0.0,0.0,False,0
800FDBF30,5,1,1,0.0,0.0,False,1
800FDE180,40,0,20,0.0,0.0,False,0
80101D8F0,5,1,1,0.0,0.0,False,1
8010414C0,5,0,2,0.0,0.0,False,1
80104C070,2,1,0,0.0,0.0,False,0
80104C6F0,3,0,0,0.0,0.0,False,0
801059C70,4,0,2,0.0,0.0,False,0
80105A870,9,3,1,0.0,0.0,False,1
801079260,55,3,24,2.882997579435232e-07,0.0,False,1
80107DF80,4,0,2,0.0,0.0,False,0
80107E200,2,1,0,0.0,0.0,False,0
80107EA40,2,1,0,0.0,0.0,False,0
801090590,2,1,0,0.0,0.0,False,0
8010940E0,60,30,0,0.0,0.0,False,0
801096840,28,0,14,0.0,0.0,False,0
8010AE7D0,28,0,14,0.0,0.0,False,0
8010AE9A0,3,0,1,0.0,0.0,False,1
8010BB6E0,3,0,0,0.0,0.0,False,1
8010BC410,42,21,0,0.0,0.0,False,0
8010D1D00,60,0,30,0.0,0.0,False,0
8010EA130,8,4,0,0.0,0.0,False,0
8010F2720,14,7,0,0.0,0.0,False,0
8010FD210,42,0,21,0.0,0.0,False,0
8011125F0,2,1,0,0.0,0.0,False,0
801117B90,80,0,40,0.0,0.0,False,0
80115BE40,60,0,30,0.0,0.0,False,0
80116AFF0,223,44,67,4.6127961270963714e-07,0.0,False,1
801189FC0,42,21,0,0.0,0.0,False,0
801198F90,14,0,7,0.0,0.0,False,0
8011D2BD0,3,0,0,0.0,0.0,False,1
8011DF4A0,16,0,8,0.0,0.0,False,0
8011F1250,3,0,0,0.0,0.0,False,0
8011F9E60,3,0,0,0.0,0.0,False,0
8012010B0,3,0,0,0.0,0.0,False,1
80120A710,3,0,0,0.0,0.0,False,1
801211C30,11,2,3,0.0,0.0,False,1
801212B10,2,1,0,0.0,0.0,False,0
8012261B0,2,1,0,0.0,0.0,False,0
8012296B0,12,6,0,0.0,0.0,False,0
801249DD0,10,5,0,0.0,0.0,False,0
80124B260,8,0,4,0.0,0.0,False,0
80124DA90,3,0,0,0.0,0.0,False,1
80127C9F0,12,0,6,0.0,0.0,False,0
8012846D0,2,1,0,0.0,0.0,False,0
80128D9D0,28,14,0,0.0,0.0,False,0
801294D10,3,0,0,0.0,0.0,False,0
80129EAE0,2,1,0,0.0,0.0,False,0
80129EB80,51,22,3,5.765995158870464e-08,0.0,False,1
8012BFD70,20,0,10,0.0,0.0,False,0
8012E46E0,8,4,0,0.0,0.0,False,0
8013388F0,2,0,1,0.0,0.0,False,0
8013605A0,80,0,40,0.0,0.0,False,0
8013B5280,20,10,0,0.0,0.0,False,0
8013E0D50,9,1,3,0.0,0.0,False,1
8013E5FB0,3,0,0,0.0,0.0,False,0
8013FD450,4,0,2,0.0,0.0,False,0
8014178C0,28,0,14,0.0,0.0,False,0
801419010,80,40,0,0.0,0.0,False,0
801461050,3,0,0,0.0,0.0,False,1
8014612E0,4,2,0,0.0,0.0,False,0
801462490,40,0,20,0.0,0.0,False,0
801471C80,7,1,2,0.0,0.0,False,1
80147FA90,2,1,0,0.0,0.0,False,0
80148BD80,40,20,0,0.0,0.0,False,0
8014A1950,11,2,3,0.0,0.0,False,1
8014A1CB0,40,0,20,0.0,0.0,False,0
8014A3E30,2,1,0,0.0,0.0,False,0
8014B5570,8,0,4,0.0,0.0,False,0
8014CB250,8,0,4,0.0,0.0,False,0
8014D45A0,3,0,0,0.0,0.0,False,0
8014E3E10,28,14,0,0.0,0.0,False,0
8014F8F30,40,20,0,0.0,0.0,False,0
8014FC550,3,0,0,0.0,0.0,False,0
8015216E0,3,0,0,0.0,0.0,False,0
80152EDC0,2,1,0,0.0,0.0,False,0
801533C40,4,0,2,0.0,0.0,False,0
801535A60,3,0,0,0.0,0.0,False,1
801537BC0,2,1,0,0.0,0.0,False,0
801542B10,4,0,2,0.0,0.0,False,0
80158AFD0,2,1,0,0.0,0.0,False,0
8015936C0,2,0,1,0.0,0.0,False,0
8015C6420,45,21,1,0.0,0.0,False,1
8015CCAC0,68,0,34,0.0,0.0,False,0
8015CDCD0,89,29,15,1.1531990317740929e-07,0.0,False,1
8015E65A0,4,2,0,0.0,0.0,False,0
8015E88E0,3,0,0,0.0,0.0,False,1
8015F18C0,4,2,0,0.0,0.0,False,0
801621350,2,0,1,0.0,0.0,False,0
801621DD0,4,0,2,0.0,0.0,False,0
801630450,20,0,10,0.0,0.0,False,0
80163B7F0,28,14,0,0.0,0.0,False,0
8016448B0,20,0,10,0.0,0.0,False,0
80164A9C0,2,1,0,0.0,0.0,False,0
80164B550,73,2,34,3.4595970953222787e-07,0.0,False,1
80164F8A0,19,8,1,0.0,0.0,False,1
801651CC0,4,0,2,0.0,0.0,False,0
801666430,4,0,2,0.0,0.0,False,0
8016723A0,125,13,49,6.919194190644557e-07,0.0,False,1
80167DDD0,3,0,0,0.0,0.0,False,0
8016A5360,67,31,2,5.765995158870464e-08,0.0,False,1
8016A54A0,2,1,0,0.0,0.0,False,0
8016A9DB0,8,4,0,0.0,0.0,False,0
8016B8CD0,8,0,4,0.0,0.0,False,0
8016CC350,6,3,0,0.0,0.0,False,0
8016D7060,14,0,7,0.0,0.0,False,0
8016D8110,3,0,0,0.0,0.0,False,0
8016DB1E0,28,14,0,0.0,0.0,False,0
8016DF190,27,2,11,1.1531990317740929e-07,0.0,False,1
8016E3AA0,6,3,0,0.0,0.0,False,0
80170D0A0,12,6,0,0.0,0.0,False,0
80174B200,60,0,30,0.0,0.0,False,0
80174EF70,40,0,20,0.0,0.0,False,0
801772420,3,0,0,0.0,0.0,False,1
80177CEB0,3,0,0,0.0,0.0,False,1
801798880,40,0,20,0.0,0.0,False,0
80179F360,3,0,0,0.0,0.0,False,1
8017BCCD0,2,1,0,0.0,0.0,False,0
8017BE720,3,0,0,0.0,0.0,False,0
8017C71A0,3,0,0,0.0,0.0,False,1
8017CB230,6,0,3,0.0,0.0,False,0
8017D4DA0,2,0,1,0.0,0.0,False,0
8017D7AF0,28,14,0,0.0,0.0,False,0
801801B40,28,0,14,0.0,0.0,False,0
8018204F0,3,0,0,0.0,0.0,False,0
8018238B0,3,0,0,0.0,0.0,False,1
801827EC0,155,50,27,5.189395642983418e-07,0.0,False,1
801834370,28,14,0,0.0,0.0,False,0
80184DA00,8,0,4,0.0,0.0,False,0
801857EB0,109,27,27,5.189395642983418e-07,0.0,False,1
80185BB80,28,0,14,0.0,0.0,False,0
801860520,40,0,20,0.0,0.0,False,0
80186E730,163,12,69,4.6127961270963714e-07,0.0,False,1
801873FA0,28,0,14,0.0,0.0,False,0
80188C080,20,0,10,0.0,0.0,False,0
8018AF090,8,0,4,0.0,0.0,False,0
8018C98C0,5,1,1,0.0,0.0,False,1
8018CBE20,20,10,0,0.0,0.0,False,0
8018CD260,3,0,0,0.0,0.0,False,0
8018E0040,155,46,31,1.7297985476611394e-07,0.0,False,1
80192A260,2,0,1,0.0,0.0,False,0
80192BFB0,87,1,42,5.765995158870464e-07,0.0,False,1
80192FEF0,3,0,0,0.0,0.0,False,0
801958E70,40,20,0,0.0,0.0,False,0
80195BB20,40,20,0,0.0,0.0,False,0
8019739C0,3,0,0,0.0,0.0,False,1
801986330,3,0,0,0.0,0.0,False,0
8019C1290,121,1,59,0.0,0.0,False,1
8019C1330,2,1,0,0.0,0.0,False,0
8019C1560,2,1,0,0.0,0.0,False,0
8019C23D0,2,1,0,0.0,0.0,False,0
8019C9AA0,5,0,2,0.0,0.0,False,1
8019CF270,4,2,0,0.0,0.0,False,0
8019D53B0,3,0,0,0.0,0.0,False,1
8019D82F0,60,30,0,0.0,0.0,False,0
8019E4B60,4,2,0,0.0,0.0,False,0
8019F3C80,73,12,24,4.6127961270963714e-07,0.0,False,1
8019FFC80,3,0,0,0.0,0.0,False,1
801A179B0,14,0,7,0.0,0.0,False,0
801A19640,3,0,0,0.0,0.0,False,0
801A1ED50,2,1,0,0.0,0.0,False,0
801A1F4D0,4,0,2,0.0,0.0,False,0
801A21E40,40,20,0,0.0,0.0,False,0
801A22E00,13,3,3,1.1531990317740929e-07,0.0,False,1
801A27B20,5,1,1,0.0,0.0,False,1
801A2ECA0,2,1,0,0.0,0.0,False,0
801A36C20,28,0,14,0.0,0.0,False,0
801A7E980,40,0,20,0.0,0.0,False,0
801A83B10,14,0,7,0.0,0.0,False,0
801AAB6A0,20,0,10,0.0,0.0,False,0
801AAE1B0,139,36,33,2.3063980635481857e-07,0.0,False,1
801AB3040,16,0,8,0.0,0.0,False,0
801AD8570,40,0,20,0.0,0.0,False,0
801AD9D90,28,14,0,0.0,0.0,False,0
801AF9510,28,0,14,0.0,0.0,False,0
801B0D040,14,0,7,0.0,0.0,False,0
801B23910,28,14,0,0.0,0.0,False,0
801B28780,2,0,1,0.0,0.0,False,0
801B28870,2,0,1,0.0,0.0,False,0
801B28960,2,0,1,0.0,0.0,False,0
801B289B0,2,0,1,0.0,0.0,False,0
801B28A50,13,5,1,0.0,0.0,False,1
801B3D440,40,0,20,0.0,0.0,False,0
801B565E0,3,0,0,0.0,0.0,False,1
801B5F4E0,28,14,0,0.0,0.0,False,0
801B850B0,3,0,0,0.0,0.0,False,1
801B8EBB0,4,2,0,0.0,0.0,False,0
801BB7120,40,20,0,0.0,0.0,False,0
801BCA760,5,1,1,0.0,0.0,False,1
801BEED90,3,0,0,0.0,0.0,False,1
801BFB960,28,0,14,0.0,0.0,False,0
801C04D80,3,0,0,0.0,0.0,False,1
801C07E00,80,40,0,0.0,0.0,False,0
801C0FB60,3,0,0,0.0,0.0,False,1
801C40BF0,40,20,0,0.0,0.0,False,0
801C5A580,4,2,0,0.0,0.0,False,0
801C7C6D0,4,2,0,0.0,0.0,False,0
801C7D6A0,5,0,2,0.0,0.0,False,1
801C912F0,35,1,16,0.0,0.0,False,1
801C98AE0,3,0,0,0.0,0.0,False,1
801C9D3E0,10,5,0,0.0,0.0,False,0
801CAD7E0,4,0,2,0.0,0.0,False,0
801CAD8D0,4,0,2,0.0,0.0,False,0
801CAD9C0,61,6,24,2.3063980635481857e-07,0.0,False,1
801CB1B60,4,0,2,0.0,0.0,False,0
801CB1C00,2,0,1,0.0,0.0,False,0
801CB1C50,121,24,36,4.6127961270963714e-07,0.0,False,1
801CBAF20,3,0,0,0.0,0.0,False,0
801CBD470,2,0,1,0.0,0.0,False,0
801CCF940,6,0,3,0.0,0.0,False,0
801CD85A0,12,0,6,0.0,0.0,False,0
801D03210,3,0,0,0.0,0.0,False,0
801D4EE90,28,14,0,0.0,0.0,False,0
801D83260,191,20,75,1.3838388381289115e-06,0.0,False,1
801DA6080,10,5,0,0.0,0.0,False,0
801DAE650,40,0,20,0.0,0.0,False,0
801DD5140,3,0,0,0.0,0.0,False,0
801DE8D10,12,6,0,0.0,0.0,False,0
801DFB5B0,3,0,0,0.0,0.0,False,1
801E2B3B0,25,11,1,0.0,0.0,False,1
801E47D80,71,13,22,1.1531990317740929e-07,0.0,False,1
801E6A920,3,0,0,0.0,0.0,False,1
801EC0260,3,0,0,0.0,0.0,False,0
801EC49C0,2,0,1,0.0,0.0,False,0
801EC5530,2,0,1,0.0,0.0,False,0
801EC5580,2,0,1,0.0,0.0,False,0
801EC55D0,27,11,2,0.0,0.0,False,1
801EC5710,2,0,1,0.0,0.0,False,0
801EC5760,2,0,1,0.0,0.0,False,0
801EC5F20,2,0,1,0.0,0.0,False,0
801EC6010,2,0,1,0.0,0.0,False,0
801ED4980,3,0,0,0.0,0.0,False,0
801ED61F0,145,22,50,4.6127961270963714e-07,0.0,False,1
801ED6910,2,0,1,0.0,0.0,False,0
801EE2770,5,1,1,0.0,0.0,False,1
801F212F0,40,0,20,0.0,0.0,False,0
801F2E1A0,3,0,0,0.0,0.0,False,0
801F2E9B0,4,0,2,0.0,0.0,False,0
801F307F0,28,14,0,0.0,0.0,False,0
801F69530,3,0,0,0.0,0.0,False,0
801F7CB30,6,0,3,0.0,0.0,False,0
801FC1CB0,28,14,0,0.0,0.0,False,0
801FEFC90,80,40,0,0.0,0.0,False,0
80200A570,20,0,10,0.0,0.0,False,0
802021CD0,77,10,28,3.4595970953222787e-07,0.0,False,1
802021D20,4,2,0,0.0,0.0,False,0
802030F60,4,0,2,0.0,0.0,False,0
802035310,28,0,14,0.0,0.0,False,0
8020699D0,2,1,0,0.0,0.0,False,0
80206A100,2,1,0,0.0,0.0,False,0
8020A01E0,8,0,4,0.0,0.0,False,0
8020D3130,4,2,0,0.0,0.0,False,0
8020D3EF0,5,0,2,0.0,0.0,False,1
8020D99C0,40,0,20,0.0,0.0,False,0
8020EDF80,100,50,0,0.0,0.0,False,0
8020F1BE0,2,0,1,0.0,0.0,False,0
8021008F0,51,4,21,1.1531990317740929e-07,0.0,False,1
802111CD0,28,0,14,0.0,0.0,False,0
802119C10,3,0,0,0.0,0.0,False,0
802145270,27,10,3,1.1531990317740929e-07,0.0,False,1
80216CE90,6,3,0,0.0,0.0,False,0
80216EE30,123,12,49,6.919194190644557e-07,0.0,False,1
80216EE80,2,0,1,0.0,0.0,False,0
802176B60,2,0,1,0.0,0.0,False,0
802184880,3,0,0,0.0,0.0,False,0
802186F50,25,11,1,0.0,0.0,False,1
8021882B0,2,0,1,0.0,0.0,False,0
802188300,2,0,1,0.0,0.0,False,0
802188350,4,0,2,0.0,0.0,False,0
8021886B0,2,0,1,0.0,0.0,False,0
802188CA0,2,0,1,0.0,0.0,False,0
8021890A0,2,0,1,0.0,0.0,False,0
802199BD0,2,0,1,0.0,0.0,False,0
802199C20,2,0,1,0.0,0.0,False,0
80219A8D0,2,0,1,0.0,0.0,False,0
8021E0FE0,4,0,2,0.0,0.0,False,0
8021F2480,4,0,2,0.0,0.0,False,0
8021FFD30,3,0,0,0.0,0.0,False,0
802201890,40,20,0,0.0,0.0,False,0
80220D040,14,0,7,0.0,0.0,False,0
802213DF0,3,0,0,0.0,0.0,False,1
802222410,3,0,0,0.0,0.0,False,1
802236EA0,28,14,0,0.0,0.0,False,0
8022480A0,67,12,21,4.6127961270963714e-07,0.0,False,1
80224CAA0,3,0,0,0.0,0.0,False,0
80225C2C0,40,0,20,0.0,0.0,False,0
80226A860,3,0,0,0.0,0.0,False,1
80226C4C0,3,0,0,0.0,0.0,False,0
80226E680,42,21,0,0.0,0.0,False,0
80227A210,165,25,57,8.648992738305697e-07,0.0,False,1
8022D83D0,42,21,0,0.0,0.0,False,0
80231AB70,4,0,2,0.0,0.0,False,0
80231C910,9,3,1,0.0,0.0,False,1
80233B380,40,0,20,0.0,0.0,False,0
80234CE50,245,31,91,1.1531990317740928e-06,0.0,False,1
802375B20,2,1,0,0.0,0.0,False,0
8023C1EF0,5,1,1,0.0,0.0,False,1
8023C6E30,10,0,5,0.0,0.0,False,0
8023C9750,8,0,4,0.0,0.0,False,0
8023ED8B0,3,0,0,0.0,0.0,False,0
8023FBD80,8,4,0,0.0,0.0,False,0
802400FB0,28,0,14,0.0,0.0,False,0
802413950,2,1,0,0.0,0.0,False,0
8024139F0,79,23,16,2.3063980635481857e-07,0.0,False,1
8024193E0,42,0,21,0.0,0.0,False,0
80241F950,4,2,0,0.0,0.0,False,0
802422010,217,34,74,5.765995158870464e-07,0.0,False,1
802454150,28,0,14,0.0,0.0,False,0
80247ACF0,28,0,14,0.0,0.0,False,0
80247BB70,3,0,0,0.0,0.0,False,0
8024802B0,4,2,0,0.0,0.0,False,0
802486E50,3,0,0,0.0,0.0,False,0
8024C6BD0,40,0,20,0.0,0.0,False,0
8024CEAA0,56,0,28,0.0,0.0,False,0
8024D12E0,28,14,0,0.0,0.0,False,0
8024E8770,2,1,0,0.0,0.0,False,0
802515ED0,40,20,0,0.0,0.0,False,0
8025215F0,14,7,0,0.0,0.0,False,0
8025239F0,3,0,0,0.0,0.0,False,1
80252EF80,3,0,0,0.0,0.0,False,0
80254A380,3,0,0,0.0,0.0,False,1
80254F920,67,1,32,0.0,0.0,False,1
80254F9C0,2,1,0,0.0,0.0,False,0
80254FA60,2,1,0,0.0,0.0,False,0
80255C3C0,2,0,1,0.0,0.0,False,0
80255E030,2,1,0,0.0,0.0,False,0
80255F6D0,8,4,0,0.0,0.0,False,0
802569B30,3,0,0,0.0,0.0,False,0
802577E80,2,1,0,0.0,0.0,False,0
80257A2F0,245,17,105,6.919194190644557e-07,0.0,False,1
802591830,12,6,0,0.0,0.0,False,0
8025AFB80,3,0,0,0.0,0.0,False,0
8025BE730,3,0,0,0.0,0.0,False,0
8025E5970,40,20,0,0.0,0.0,False,0
8025F9120,3,0,0,0.0,0.0,False,0
802605BB0,5,0,2,0.0,0.0,False,1
8026096F0,4,2,0,0.0,0.0,False,0
8026367E0,4,0,2,0.0,0.0,False,0
80264DE00,6,3,0,0.0,0.0,False,0
802657ED0,4,2,0,0.0,0.0,False,0
802657F70,5,0,2,0.0,0.0,False,1
80265BCB0,3,0,0,0.0,0.0,False,1
802667790,2,1,0,0.0,0.0,False,0
802678250,40,0,20,0.0,0.0,False,0
80268DEF0,2,0,1,0.0,0.0,False,0
80269F230,42,21,0,0.0,0.0,False,0
8026B3760,3,0,0,0.0,0.0,False,0
8026B9670,2,1,0,0.0,0.0,False,0
8026EC360,2,1,0,0.0,0.0,False,0
8026ED8D0,3,0,0,0.0,0.0,False,1
80271AD20,2,0,1,0.0,0.0,False,0
80271DB90,3,0,0,0.0,0.0,False,0
802742B50,95,23,24,3.4595970953222787e-07,0.0,False,1
80276CE70,28,0,14,0.0,0.0,False,0
80276E8D0,40,20,0,0.0,0.0,False,0
80277A7C0,2,1,0,0.0,0.0,False,0
80278D510,28,0,14,0.0,0.0,False,0
8027AC630,8,4,0,0.0,0.0,False,0
8027CD110,153,25,51,5.765995158870464e-07,0.0,False,1
8027D8100,28,14,0,0.0,0.0,False,0
8027DC5E0,60,30,0,0.0,0.0,False,0
8027F18F0,3,0,0,0.0,0.0,False,1
802824F50,13,4,2,0.0,0.0,False,1
802825930,4,0,2,0.0,0.0,False,0
802849D60,4,2,0,0.0,0.0,False,0
80284C550,5,0,2,0.0,0.0,False,1
802851A10,4,2,0,0.0,0.0,False,0
80285CE30,4,2,0,0.0,0.0,False,0
80286CBA0,2,1,0,0.0,0.0,False,0
80286D280,37,17,1,1.1531990317740929e-07,0.0,False,1
8028A4630,8,0,4,0.0,0.0,False,0
8028FE1A0,28,14,0,0.0,0.0,False,0
8029176F0,15,5,2,0.0,0.0,False,1
802917A10,4,0,2,0.0,0.0,False,0
802959F80,3,0,0,0.0,0.0,False,0
80296CA20,4,0,2,0.0,0.0,False,0
8029751E0,14,0,7,0.0,0.0,False,0
802980380,3,0,0,0.0,0.0,False,1
8029AFBC0,101,4,46,1.1531990317740929e-07,0.0,False,1
8029DCFF0,215,24,83,6.919194190644557e-07,0.0,False,1
8029ED1D0,115,17,40,6.919194190644557e-07,0.0,False,1
8029FD6D0,28,0,14,0.0,0.0,False,0
802A128A0,28,0,14,0.0,0.0,False,0
802A136B0,20,0,10,0.0,0.0,False,0
802A45100,6,0,3,0.0,0.0,False,0
802A6DF40,28,14,0,0.0,0.0,False,0
802A7F590,109,52,2,0.0,0.0,False,1
802A92B30,2,0,1,0.0,0.0,False,0
802AC1D70,40,0,20,0.0,0.0,False,0
802ACD260,28,14,0,0.0,0.0,False,0
802AD2A00,28,14,0,0.0,0.0,False,0
802ADC5B0,4,2,0,0.0,0.0,False,0
802AF4F20,5,1,1,0.0,0.0,False,1
802B23240,3,0,0,0.0,0.0,False,1
802B25500,70,0,35,0.0,0.0,False,0
802B2A690,2,1,0,0.0,0.0,False,0
802B35210,4,2,0,0.0,0.0,False,0
802B59400,3,0,0,0.0,0.0,False,0
802B8DF60,3,0,0,0.0,0.0,False,1
802BC2530,12,6,0,0.0,0.0,False,0
802BCFE40,3,0,0,0.0,0.0,False,1
802BE6300,4,2,0,0.0,0.0,False,0
802BF1730,4,0,2,0.0,0.0,False,0
802C38120,4,1,1,0.0,0.0,True,0
802C383E0,2,0,1,0.0,0.0,False,0
802C38840,53,21,5,4.036196611209325e-07,0.0,True,1
802C439B0,3,0,0,0.0,0.0,False,0
802C46080,4,2,0,0.0,0.0,False,0
802C48E80,9,2,2,0.0,0.0,False,1
802C54340,3,0,0,0.0,0.0,False,0
802C54C70,47,22,1,0.0,0.0,False,1
802C58090,2,1,0,0.0,0.0,False,0
802C69C80,3,0,0,0.0,0.0,False,0
802C6B020,4,0,2,0.0,0.0,False,0
802C6E9E0,40,20,0,0.0,0.0,False,0
802C70BB0,21,5,5,1.1531990317740929e-07,0.0,False,1
802C71560,4,0,2,0.0,0.0,False,0
802C79370,42,0,21,0.0,0.0,False,0
802C8CF10,3,0,0,0.0,0.0,False,0
802CAE9D0,56,0,28,0.0,0.0,False,0
802CCA7E0,2,0,1,0.0,0.0,False,0
802CCE400,131,3,62,6.919194190644557e-07,0.0,False,1
802CD6E20,6,0,3,0.0,0.0,False,0
802CD73C0,40,0,20,0.0,0.0,False,0
802CE3AC0,4,2,0,0.0,0.0,False,0
802CE3B10,5,0,2,0.0,0.0,False,1
802D1E340,3,0,0,0.0,0.0,False,0
802D21160,3,0,0,0.0,0.0,False,1
802D39430,40,0,20,0.0,0.0,False,0
802D53570,2,0,1,0.0,0.0,False,0
802D53700,4,0,2,0.0,0.0,False,0
802D53880,25,11,1,0.0,0.0,False,1
802D53B50,2,0,1,0.0,0.0,False,0
802D53CE0,2,0,1,0.0,0.0,False,0
802D53D80,2,0,1,0.0,0.0,False,0
802D54930,2,0,1,0.0,0.0,False,0
802D54980,2,0,1,0.0,0.0,False,0
802D54A20,2,0,1,0.0,0.0,False,0
802D54B60,2,0,1,0.0,0.0,False,0
802D76360,3,0,0,0.0,0.0,False,0
802D85170,49,23,1,0.0,0.0,False,1
802DA8920,8,0,4,0.0,0.0,False,0
802DAA850,40,0,20,0.0,0.0,False,0
802DB5A10,16,8,0,0.0,0.0,False,0
802DBE860,6,0,3,0.0,0.0,False,0
802DC94C0,3,0,0,0.0,0.0,False,0
802DD5430,80,40,0,0.0,0.0,False,0
802E1C5F0,6,0,3,0.0,0.0,False,0
802ECCFF0,40,0,20,0.0,0.0,False,0
802ED8920,5,1,1,0.0,0.0,False,1
802EE1F20,4,2,0,0.0,0.0,False,0
802EFA860,3,0,0,0.0,0.0,False,1
802EFB0C0,42,21,0,0.0,0.0,False,0
802F3C9E0,11,3,2,5.765995158870464e-08,0.0,False,1
802F401B0,4,0,2,0.0,0.0,False,0
802F4C810,2,1,0,0.0,0.0,False,0
802F55C80,2,0,1,0.0,0.0,False,0
802F56080,65,1,31,5.189395642983418e-07,0.0,False,1
802F92460,6,0,3,0.0,0.0,False,0
802FA7310,3,0,0,0.0,0.0,False,1
802FAD250,3,0,0,0.0,0.0,False,0
802FB2C20,23,10,1,0.0,0.0,False,1
802FB7770,28,14,0,0.0,0.0,False,0
802FBA3A0,4,0,2,0.0,0.0,False,0
802FDD680,28,0,14,0.0,0.0,False,0
802FFA8C0,6,3,0,0.0,0.0,False,0
803009080,43,0,20,0.0,0.0,False,1
80302EEC0,75,15,22,2.3063980635481857e-07,0.0,False,1
803042E00,3,0,0,0.0,0.0,False,0
80304E5F0,4,0,2,0.0,0.0,False,0
803076D90,4,2,0,0.0,0.0,False,0
8030774A0,5,0,2,0.0,0.0,False,1
80308B8A0,40,0,20,0.0,0.0,False,0
80309A250,4,0,2,0.0,0.0,False,0
8030A49B0,20,0,10,0.0,0.0,False,0
8030CD8B0,42,21,0,0.0,0.0,False,0
8030D37E0,4,0,2,0.0,0.0,False,0
8030DCBC0,5,2,0,0.0,0.0,False,1
8030E8C80,4,0,2,0.0,0.0,False,0
8030F0360,175,21,66,5.189395642983418e-07,0.0,False,1
8030F0750,2,1,0,0.0,0.0,False,0
803100750,40,20,0,0.0,0.0,False,0
80312B180,40,20,0,0.0,0.0,False,0
803130170,14,7,0,0.0,0.0,False,0
803132450,14,7,0,0.0,0.0,False,0
803145180,3,0,0,0.0,0.0,False,1
80314ABA0,4,2,0,0.0,0.0,False,0
80314B220,5,0,2,0.0,0.0,False,1
80314C230,16,0,8,0.0,0.0,False,0
80314EC80,28,0,14,0.0,0.0,False,0
80315FCD0,3,0,0,0.0,0.0,False,0
803165370,3,0,0,0.0,0.0,False,1
803193DC0,69,32,2,0.0,0.0,False,1
8031B7E50,3,0,0,0.0,0.0,False,0
8031DD260,14,0,7,0.0,0.0,False,0
8031E6280,53,23,3,1.7297985476611394e-07,0.0,False,1
803209820,3,0,0,0.0,0.0,False,1
80321F610,2,0,1,0.0,0.0,False,0
80321FA70,2,0,1,0.0,0.0,False,0
803220930,41,18,2,9.225592254192743e-07,0.0,True,1
80323AB50,3,0,0,0.0,0.0,False,0
803247FE0,3,0,0,0.0,0.0,False,0
803253540,70,35,0,0.0,0.0,False,0
80326BA30,2,0,1,0.0,0.0,False,0
